id,apiname,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count
50,Gnews,https://www.news18.com/india/president-murmu-discusses-ways-to-boost-bilateral-cooperation-with-new-zealands-governor-general-deputy-pm-8993868.html,"President Murmu Discusses Ways to Boost Bilateral Cooperation with New Zealand's Governor General, Deputy PM",Murmu arrived in New Zealand on Wednesday on the second leg of her three-nation tour. She was accorded Royal Guard of Honour on her arrival in the country.,2024-08-08 04:21:37,https://images.news18.com/ibnlive/uploads/2024/08/murmu-new-zealand-2024-08-c0412b0d7105464eb10da161c3660fc2-16x9.png?impolicy=website&width=1200&height=675,News18,0.00010957172399548128,13,47,161,20,55
51,Gnews,https://indianexpress.com/article/world/us-surgeon-general-politics-jumped-into-the-fray-9508276/,"US surgeon general was warned by his mom to avoid politics, but he jumped into the fray anyway","Nominated by Obama as surgeon general, Dr Vivek Murthy made comments calling guns a health care issue, something that delayed his confirmation until late 2014.",2024-08-11 14:47:54,https://images.indianexpress.com/2024/08/Vivek_Murthy_Surgeon_General_profile.jpg,The Indian Express,0.999702628646735,46,75,355,82,181
52,Gnews,https://www.devdiscourse.com/article/health/3049122-from-surgeon-to-advocate-dr-vivek-murthys-battle-on-gun-violence-and-mental-health,From Surgeon to Advocate: Dr. Vivek Murthy's Battle on Gun Violence and Mental Health,"Dr. Vivek Murthy, the U.S. Surgeon General, has become a prominent figure in addressing gun violence and mental health issues. Initially dodging politics, he now advocates for significant legislative changes. His reports provide alarming statistics and heartfelt stories, urging Congress to act and framing gun violence as a public health crisis.",2024-08-11 13:16:39,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/10_01_2024_14_56_49_7145229.jpg?width=920&format=jpeg,Devdiscourse,0.9968863694416081,75,118,483,108,262
53,Gnews,https://indianexpress.com/article/cities/kolkata/rg-kar-hospital-west-bengal-lady-doctor-9507402/,"‘You know what happened in RG Kar?’: Civics volunteer threatens West Bengal lady doctor, arrested","The incident at Bhatar state general hospital has fuelled the safety concerns of health officials in West Bengal, especially after RG Kar hospital rape and murder case.",2024-08-11 04:53:07,https://images.indianexpress.com/2024/08/west-bengal-protest.jpg,The Indian Express,0.0016908583866216166,8,17,105,12,41
54,Gnews,https://indianexpress.com/article/india/chhattisgarh-five-held-extorting-tendu-leaf-contractors-finance-naxalites-9506922/,Chhattisgarh: Five held for extorting from tendu leaf contractors to finance Naxalites,"""They have been taken into custody,"" Inspector General of Police Rajnandgaon (Range) Deepak Jha said.",2024-08-10 17:24:54,https://images.indianexpress.com/2024/08/booked_2a5db4_20240810172112.jpg,The Indian Express,1.5111940648692525e-11,4,16,121,9,50
55,Gnews,https://www.firstpost.com/firstcricket/sports-news/womens-t20-world-cup-bangladesh-cricket-board-bcb-army-security-assurance-13803241.html,Bangladesh Cricket Board approach country's Army for security assurance in hosting Women's T20 World Cup: Report,"The BCB on Thursday wrote a letter to Bangladesh Army chief of staff General Waker-Uz-Zaman, requesting for security assurance. Women's T20 World Cup warm-up matches are scheduled to begin on 27 September.",2024-08-10 13:55:35,"https://images.firstpost.com/uploads/2024/08/2024-08-07T020755Z_1652880070_RC25A9A4MKJI_RTRMADP_3_BANGLADESH-PROTESTS-RECONSTRUCT-1-2024-08-306469f9bd39773fc534266de857142c-1200x675.jpg?im=FitAndFill=(1200,675)",Firstpost,0.0009262663814874884,11,18,155,13,72
56,Gnews,https://www.deccanchronicle.com/business/companies/air-india-vistara-gets-dgca-approval-to-integrate-aircraft-line-maintenance-operations-1815374,"Air India, Vistara gets DGCA approval to integrate aircraft line maintenance operations","Gurugram (Haryana): In a significant move towards operational synergy, Air India and Vistara have secured the CAR (Civil Aviation Requirement) 145 approval from the Directorate General of Civil...",2024-08-10 02:30:00,https://www.deccanchronicle.com/h-upload/2024/08/10/1829978-ani-20240809110431.webp,Deccan Chronicle,6.135998626982378e-35,10,30,112,3,50
57,Gnews,https://theprint.in/feature/vigyapanti/a-yellow-raincoat-in-an-amazon-package-how-the-brand-delivered-the-love-this-monsoon/2216667/,A yellow raincoat in an Amazon package-how the brand 'delivered the love' this monsoon,"The latest iteration of the campaign steps away from family and sibling ties. Instead, it draws attention to everyday interactions like those with newspaper vendors, general store owners.",2024-08-10 02:00:59,https://static.theprint.in/wp-content/uploads/2024/08/Untitled-design-16.jpg,ThePrint,0.9924650711382972,37,50,241,45,120
58,Gnews,https://indianexpress.com/article/india/parties-on-bangladesh-turmoil-congress-treads-cautiously-bjp-rss-focus-on-threat-to-hindus-9505626/,"Parties on Bangladesh turmoil: Congress treads cautiously, BJP & RSS focus on ‘threat to Hindus’","While the Congress has kept its reactions largely general and measured, with a passing mention of minorities, the BJP and the RSS have underlined the threat to “Hindus” and other minorities in Bangladesh.",2024-08-09 22:30:19,https://images.indianexpress.com/2024/08/hosabale1-4col.jpg,The Indian Express,1.4179835148322207e-07,12,34,175,16,80
59,Gnews,https://indianexpress.com/article/india/shadow-over-trademarks-after-hc-says-hiring-contract-staff-in-patent-office-illegal-9505592/,Shadow over trademarks after HC says hiring contract staff in patent office illegal,"According to the Annual Report for 2022-2023 published by the Office of the Controller General, a total of 2,31,977 trademarks were registered in 2022-23 while 2,61408 trademarks were registered in 2021-22.",2024-08-09 21:48:48,https://images.indianexpress.com/2024/08/Calcutta-High-Court-2.jpg,The Indian Express,1.64890262279449e-16,12,28,177,11,84
60,Gnews,https://indianexpress.com/article/cities/pune/ftii-full-time-director-gap-9505039/,FTII gets a full-time director after a gap of two-and-a-half years,"Singh, an IIS officer of 1995 batch, has been serving as an additional director general with the Press Information Bureau.",2024-08-09 14:08:06,https://images.indianexpress.com/2024/08/WhatsApp-Image-2024-08-09-at-7.08.26-PM.jpeg,The Indian Express,2.087087354816051e-07,5,27,135,12,52
61,Gnews,https://indianexpress.com/article/india/sc-judgement-bail-plea-tn-minister-senthil-balaji-money-laundering-9509633/,SC reserves judgement on bail plea of former TN minister Senthil Balaji in money laundering case,"A bench of Justices Abhay S Oka and Augustine George Masih heard the submissions of Solicitor General Tushar Mehta, representing the Enforcement Directorate (ED), and senior advocates Mukul Rohatagi and Sidharth Luthra, appearing for Balaji.",2024-08-12 10:51:48,https://images.indianexpress.com/2024/08/Senthil-Balaji.jpg,The Indian Express,2.6539875939444046e-06,10,29,142,13,65
62,Gnews,https://www.devdiscourse.com/article/politics/3049691-mass-arrests-of-chadema-leaders-spark-tensions-in-tanzania,Mass Arrests of CHADEMA Leaders Spark Tensions in Tanzania,Tanzanian police arrested senior leaders of the main opposition party CHADEMA and hundreds of supporters ahead of a scheduled meeting. Among those detained were Vice Chairman Tundu Lissu and Secretary General John Mnyika. The arrests come amid rising political tensions under President Samia Suluhu Hassan's administration.,2024-08-12 09:49:16,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/31_07_2024_13_30_36_303765.png?width=920&format=jpeg,Devdiscourse,1.2188022086435157e-10,2,12,55,4,25
63,Gnews,https://www.firstpost.com/world/useful-job-and-above-all-safer-palestinians-return-to-farming-as-war-halts-israel-permits-13803700.html,'Useful job and above all safer': Palestinians return to farming as war halts Israel permits,"As many as 200,000 Palestinians from the West Bank were working in Israel legally or illegally and lost their livelihoods overnight, according to the Palestinian General Confederation of Labour",2024-08-12 09:08:40,"https://images.firstpost.com/uploads/2024/08/PalestinianIsraelConflictFarming-1200-2024-08-413e7e834c9e50f57a5352075557523a.jpg?im=FitAndFill=(1200,675)",Firstpost,0.14182973590604664,41,58,234,31,136
64,Gnews,https://www.firstpost.com/world/return-illegal-firearms-by-august-19-or-face-consequences-bangladesh-govt-warns-protesters-13803689.html,"Return illegal firearms by August 19 or face consequences, Bangladesh govt warns protesters","Home Affairs Adviser Brigadier General (retd) M Sakhawat Hussain on Monday said if those arms were not returned to nearby police stations, then the authorities would lodge charges against those who are in possession of the illegal weapons",2024-08-12 08:34:09,"https://images.firstpost.com/uploads/2024/08/Untitled-design-2024-08-10T165201.761-2024-08-84f351daa2bc26d877237cf509d9d3e6.jpg?im=FitAndFill=(1200,675)",Firstpost,0.0011542533284593381,12,20,127,16,68
65,Gnews,https://www.deccanchronicle.com/world/neighbours/bangladesh-interim-govt-urges-protesters-to-surrender-all-illegal-firearms-within-a-week-1815768,Bangladesh interim govt urges protesters to surrender all illegal firearms within a week,"Dhaka: Bangladesh interim government's Home Affairs Adviser Brigadier General (retd) M Sakhawat Hussain on Monday asked protesters to surrender by August 19 all illegal and unauthorised firearms,...",2024-08-12 08:02:00,https://www.deccanchronicle.com/h-upload/2024/08/12/1830409-aa-2821737.webp,Deccan Chronicle,0.09381244889386904,9,17,96,13,55
66,Gnews,https://www.devdiscourse.com/article/headlines/3049550-neet-rates-and-gender-disparities-remain-persistent-despite-youth-employment-improves-ilo-report-reveals,"NEET Rates and Gender Disparities Remain Persistent, Despite Youth Employment Improves, ILO Report Reveals","Gilbert F. Houngbo, ILO Director-General, emphasizes the critical role of decent work in fostering stability, inclusion, and social justice.",2024-08-12 06:23:07,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/11_08_2024_22_00_40_4495024.png?width=920&format=jpeg,Devdiscourse,8.632577832119264e-07,21,67,157,10,70
67,Gnews,https://indianexpress.com/article/india/hindenburg-report-opposition-warns-of-nationwide-protest-if-jpc-probe-demand-not-met-9510513/,Hindenburg report: Opposition warns of nationwide protest if JPC probe demand not met,Congress general secretary in charge (organisation) K C Venugopal said the party would hold a nationwide protest if the Opposition’s demand for a JPC probe is not accepted.,2024-08-12 22:51:21,https://images.indianexpress.com/2024/08/KC-ghose.jpg,The Indian Express,3.124237445528794e-08,30,55,346,27,167
68,Gnews,https://indianexpress.com/article/cities/ahmedabad/gujarat-confidential-extra-question-hour-9510473/,Gujarat Confidential: Extra Question Hour,Workers and leaders of the Congress have used the forum to raise local issues as little discussion happens at the quarterly RMC general board meetings and rarely do corporators from the Opposition get a chance to ask questions during the Question Hour.,2024-08-12 20:36:37,https://images.indianexpress.com/2024/08/gujarat-confidential.jpg,The Indian Express,1.9777027138133367e-57,2,7,50,1,15
69,Gnews,https://www.indiatvnews.com/aaj-ki-baat/news-aaj-ki-baat-full-episode-august-13-bangladesh-protests-resident-doctors-strike-up-police-arrests-dimple-yadav-2024-08-12-946601,"Aaj Ki Baat: Full episode, August 13, 2024","India's number one and most followed Super Prime Time News Show, ‘Aaj Ki Baat-Rajat Sharma Ke Saath' was launched just before the 2014 general elections.",2024-08-12 18:20:52,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/03/akb-1711379853.jpg,India TV News,1.525373004465742e-13,5,10,81,3,14
70,Gnews,https://indianexpress.com/article/world/ukraine-detains-deputy-energy-minister-in-500000-bribery-scandal-9510289/,"Ukraine detains deputy energy minister in $500,000 bribery scandal","The Prosecutor General’s Office revealed that the suspects were caught ""red-handed"" while receiving a portion of the $500,000 bribe.",2024-08-12 17:53:06,https://images.indianexpress.com/2024/08/Untitled-design-25-3.jpg,The Indian Express,1.0857813525416684e-33,11,27,104,3,50
71,Gnews,https://indianexpress.com/article/india/bsf-tripura-infiltration-bid-police-bangladeshi-citizens-9510197/,BSF thwarts major infiltration bid in Tripura; state police nab 4 Bangladeshi citizens near Agartala,"Patel Piyush Purusottam Das, Inspector General, BSF (Tripura Frontiers), also conducted a two-day tour of border areas in North Tripura and Unakoti districts last week",2024-08-12 16:12:59,https://images.indianexpress.com/2024/08/bsf_af6ae3.jpg,The Indian Express,3.236890556300885e-16,8,33,179,8,57
72,Gnews,https://www.indiatvnews.com/north-east/tripura/bsf-fires-one-round-prevents-bangladeshis-from-infiltrating-tripura-border-using-inclement-weather-latest-updates-2024-08-12-946585,"BSF fires one round, prevents Bangladeshis from infiltrating Tripura border using inclement weather","Bangladesh interim government’s Home Affairs Adviser Brigadier General (retd) M Sakhawat Hussain on Monday asked protesters to surrender by August 19 all illegal and unauthorised firearms, including the rifles looted from law enforcers during the recent violence.",2024-08-12 14:54:02,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/08/bsf-1-1723474353.jpg,India TV News,5.3963288676602864e-21,5,24,152,7,49
73,Gnews,https://indianexpress.com/article/who-is/faiz-hameed-the-former-isi-chief-embroiled-in-top-city-case-9510024/,Faiz Hameed: The former ISI chief embroiled in Top City case,Lieutenant General Faiz Hameed was appointed as the chief of the ISI in June 2019.,2024-08-12 14:20:33,https://images.indianexpress.com/2024/08/WhatsApp-Image-2024-08-12-at-18.43.01-1.jpeg,The Indian Express,9.105432997464171e-08,12,48,233,18,79
74,Gnews,https://indianexpress.com/article/cities/delhi/atishi-arvind-kejriwals-substitute-hoist-tricolour-independence-day-event-9511223/,Will Atishi be Arvind Kejriwal’s substitute? No end to suspense over who will hoist Tricolour at Delhi govt Independence Day event,Delhi General Administration Department said Arvind Kejriwal's direction to authorise Atishi to hoist the national flag was “legally invalid and cannot be acted upon”.,2024-08-13 07:17:23,https://images.indianexpress.com/2023/08/tricolour.jpg,The Indian Express,9.357523839898138e-09,10,35,160,11,67
75,Gnews,https://www.firstpost.com/explainers/faiz-hameed-former-pakistan-isi-chief-arrested-charges-13804041.html,"Who is Faiz Hameed, former ISI chief, who has been arrested by Pakistan army? What are the charges against him?","In an unprecedented move, the Pakistan army arrested and initiated court martial proceedings against Lt General Faiz Hameed, the former chief of the Inter-Services Intelligence (ISI). Hameed has long been a controversial figure in Pakistan politics with his downfall stemming from allegations over a housing scheme scandal known as the Top City case",2024-08-13 06:54:00,"https://images.firstpost.com/uploads/2024/08/hameed1-2024-08-febbaaea4034165d5fcb52486fa992f3.jpg?im=FitAndFill=(1200,675)",Firstpost,2.4231163751284734e-05,32,81,488,44,191
76,Gnews,https://www.devdiscourse.com/article/law-order/3050203-supreme-court-extends-bail-for-businessman-in-delhi-excise-policy-scam,Supreme Court Extends Bail for Businessman in Delhi Excise Policy Scam,"The Supreme Court extended the interim bail of businessman Abhishek Boinpally, involved in a money laundering case related to the Delhi excise policy scam. The case is postponed to October 14 due to the absence of Additional Solicitor General S V Raju. Boinpally's bail extension follows multiple previous extensions since March 2023.",2024-08-13 06:35:46,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/06_08_2024_11_21_41_3037211.png?width=920&format=jpeg,Devdiscourse,2.5879877615289883e-42,2,13,107,3,34
77,Gnews,https://www.news18.com/world/bangladesh-un-chief-welcomes-efforts-to-hold-polls-us-denies-involvement-in-crisis-updates-9013856.html,"Bangladesh: UN Chief Welcomes Efforts To Hold Polls, US Denies Involvement in Crisis","Saying he stands in full solidarity with the people of Bangladesh, UN secretary-general Antonio Guterres urged new interim leader Muhammad Yunus to continue to make every effort in the coming weeks to be inclusive",2024-08-13 06:34:45,https://images.news18.com/ibnlive/uploads/2024/08/untitled-design-43-2024-08-2fb01fc3a14d4223932bd3541f1fabd8-16x9.jpg?impolicy=website&width=1200&height=675,News18,1.1544766382194573e-05,38,113,426,44,224
78,Gnews,https://www.indiatvnews.com/delhi/atishi-can-t-hoist-national-flag-on-independence-day-as-requested-by-cm-arvind-kejriwal-says-gad-lg-2024-08-13-946651,"Atishi can't hoist national flag on Independence Day as requested by CM Kejriwal, says GAD",General Administration along with all concerned Departments are making all arrangements for the Independence Day Function at Chhatrasal Stadium as per past practice.,2024-08-13 05:51:56,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/08/PTI08_05_2024_000098B.jpg,India TV News,8.236216322954865e-06,13,17,145,14,60
